column,start,length
GR4 READ DISTRICT EMERGING,35042,5
GR4 READ DISTRICT PROGRESSING,35048,5
GR4 READ DISTRICT ATTAINING,35054,5
GR4 READ STATE ATTEMPTING,35060,5
GR4 READ STATE EMERGING,35066,5
GR4 READ STATE PROGRESSING,35072,5
GR4 READ STATE ATTAINING,35078,5
GR4 MATH SCHOOL ATTEMPTING,35084,5
GR4 MATH SCHOOL EMERGING,35090,5
GR4 MATH SCHOOL PROGRESSING,35096,5
GR4 MATH SCHOOL ATTAINING,35102,5
GR4 MATH SUBREGION ATTEMPTING,35108,5
GR4 MATH SUBREGION EMERGING,35114,5
GR4 MATH SUBREGION PROGRESSING,35120,5
GR4 MATH SUBREGION ATTAINING,35126,5
GR4 MATH DISTRICT ATTEMPTING,35132,5
GR4 MATH DISTRICT EMERGING,35138,5
GR4 MATH DISTRICT PROGRESSING,35144,5
GR4 MATH DISTRICT ATTAINING,35150,5
GR4 MATH STATE ATTEMPTING,35156,5
GR4 MATH STATE EMERGING,35162,5
GR4 MATH STATE PROGRESSING,35168,5
GR4 MATH STATE ATTAINING,35174,5
GR4 SCIE SCHOOL ATTEMPTING,35180,5
GR4 SCIE SCHOOL EMERGING,35186,5
GR4 SCIE SCHOOL PROGRESSING,35192,5
GR4 SCIE SCHOOL ATTAINING,35198,5
GR4 SCIE SUBREGION ATTEMPTING,35204,5
GR4 SCIE SUBREGION EMERGING,35210,5
GR4 SCIE SUBREGION PROGRESSING,35216,5
GR4 SCIE SUBREGION ATTAINING,35222,5
GR4 SCIE DISTRICT ATTEMPTING,35228,5
GR4 SCIE DISTRICT EMERGING,35234,5
GR4 SCIE DISTRICT PROGRESSING,35240,5
GR4 SCIE DISTRICT ATTAINING,35246,5
GR4 SCIE STATE ATTEMPTING,35252,5
GR4 SCIE STATE EMERGING,35258,5
GR4 SCIE STATE PROGRESSING,35264,5
GR4 SCIE STATE ATTAINING,35270,5
GR4 READ SCHOOL ATTEMPTING,35276,5
GR4 READ SCHOOL EMERGING,35282,5
GR4 READ SCHOOL PROGRESSING,35288,5
GR4 READ SCHOOL ATTAINING,35294,5
GR4 READ SUBREGION ATTEMPTING,35300,5
GR4 READ SUBREGION EMERGING,35306,5
GR4 READ SUBREGION PROGRESSING,35312,5
GR4 READ SUBREGION ATTAINING,35318,5
GR4 READ DISTRICT ATTEMPTING,35324,5
GR4 READ DISTRICT EMERGING,35330,5
GR4 READ DISTRICT PROGRESSING,35336,5
GR4 READ DISTRICT ATTAINING,35342,5
GR4 READ STATE ATTEMPTING,35348,5
GR4 READ STATE EMERGING,35354,5
GR4 READ STATE PROGRESSING,35360,5
GR4 READ STATE ATTAINING,35366,5
GR4 MATH SCHOOL ATTEMPTING,35372,5
GR4 MATH SCHOOL EMERGING,35378,5
GR4 MATH SCHOOL PROGRESSING,35384,5
GR4 MATH SCHOOL ATTAINING,35390,5
GR4 MATH SUBREGION ATTEMPTING,35396,5
GR4 MATH SUBREGION EMERGING,35402,5
GR4 MATH SUBREGION PROGRESSING,35408,5
GR4 MATH SUBREGION ATTAINING,35414,5
GR4 MATH DISTRICT ATTEMPTING,35420,5
GR4 MATH DISTRICT EMERGING,35426,5
GR4 MATH DISTRICT PROGRESSING,35432,5
GR4 MATH DISTRICT ATTAINING,35438,5
GR4 MATH STATE ATTEMPTING,35444,5
GR4 MATH STATE EMERGING,35450,5
GR4 MATH STATE PROGRESSING,35456,5
GR4 MATH STATE ATTAINING,35462,5
GR4 SCIE SCHOOL ATTEMPTING,35468,5
GR4 SCIE SCHOOL EMERGING,35474,5
GR4 SCIE SCHOOL PROGRESSING,35480,5
GR4 SCIE SCHOOL ATTAINING,35486,5
GR4 SCIE SUBREGION ATTEMPTING,35492,5
GR4 SCIE SUBREGION EMERGING,35498,5
GR4 SCIE SUBREGION PROGRESSING,35504,5
GR4 SCIE SUBREGION ATTAINING,35510,5
GR4 SCIE DISTRICT ATTEMPTING,35516,5
GR4 SCIE DISTRICT EMERGING,35522,5
GR4 SCIE DISTRICT PROGRESSING,35528,5
GR4 SCIE DISTRICT ATTAINING,35534,5
GR4 SCIE STATE ATTEMPTING,35540,5
GR4 SCIE STATE EMERGING,35546,5
GR4 SCIE STATE PROGRESSING,35552,5
GR4 SCIE STATE ATTAINING,35558,5
GR4 READ SCHOOL ATTEMPTING,35564,5
GR4 READ SCHOOL EMERGING,35570,5
GR4 READ SCHOOL PROGRESSING,35576,5
GR4 READ SCHOOL ATTAINING,35582,5
GR4 READ SUBREGION ATTEMPTING,35588,5
GR4 READ SUBREGION EMERGING,35594,5
GR4 READ SUBREGION PROGRESSING,35600,5
GR4 READ SUBREGION ATTAINING,35606,5
GR4 READ DISTRICT ATTEMPTING,35612,5
GR4 READ DISTRICT EMERGING,35618,5
GR4 READ DISTRICT PROGRESSING,35624,5
GR4 READ DISTRICT ATTAINING,35630,5
GR4 READ STATE ATTEMPTING,35636,5
GR4 READ STATE EMERGING,35642,5
GR4 READ STATE PROGRESSING,35648,5
GR4 READ STATE ATTAINING,35654,5
GR4 MATH SCHOOL ATTEMPTING,35660,5
GR4 MATH SCHOOL EMERGING,35666,5
GR4 MATH SCHOOL PROGRESSING,35672,5
GR4 MATH SCHOOL ATTAINING,35678,5
GR4 MATH SUBREGION ATTEMPTING,35684,5
GR4 MATH SUBREGION EMERGING,35690,5
GR4 MATH SUBREGION PROGRESSING,35696,5
GR4 MATH SUBREGION ATTAINING,35702,5
GR4 MATH DISTRICT ATTEMPTING,35708,5
GR4 MATH DISTRICT EMERGING,35714,5
GR4 MATH DISTRICT PROGRESSING,35720,5
GR4 MATH DISTRICT ATTAINING,35726,5
GR4 MATH STATE ATTEMPTING,35732,5
GR4 MATH STATE EMERGING,35738,5
GR4 MATH STATE PROGRESSING,35744,5
GR4 MATH STATE ATTAINING,35750,5
GR4 SCIE SCHOOL ATTEMPTING,35756,5
GR4 SCIE SCHOOL EMERGING,35762,5
GR4 SCIE SCHOOL PROGRESSING,35768,5
GR4 SCIE SCHOOL ATTAINING,35774,5
GR4 SCIE SUBREGION ATTEMPTING,35780,5
GR4 SCIE SUBREGION EMERGING,35786,5
GR4 SCIE SUBREGION PROGRESSING,35792,5
GR4 SCIE SUBREGION ATTAINING,35798,5
GR4 SCIE DISTRICT ATTEMPTING,35804,5
GR4 SCIE DISTRICT EMERGING,35810,5
GR4 SCIE DISTRICT PROGRESSING,35816,5
GR4 SCIE DISTRICT ATTAINING,35822,5
GR4 SCIE STATE ATTEMPTING,35828,5
GR4 SCIE STATE EMERGING,35834,5
GR4 SCIE STATE PROGRESSING,35840,5
GR4 SCIE STATE ATTAINING,35846,5
GR4 READ SCHOOL ATTEMPTING,35852,5
GR4 READ SCHOOL EMERGING,35858,5
GR4 READ SCHOOL PROGRESSING,35864,5
GR4 READ SCHOOL ATTAINING,35870,5
GR4 READ SUBREGION ATTEMPTING,35876,5
GR4 READ SUBREGION EMERGING,35882,5
GR4 READ SUBREGION PROGRESSING,35888,5
GR4 READ SUBREGION ATTAINING,35894,5
GR4 READ DISTRICT ATTEMPTING,35900,5
GR4 READ DISTRICT EMERGING,35906,5
GR4 READ DISTRICT PROGRESSING,35912,5
GR4 READ DISTRICT ATTAINING,35918,5
GR4 READ STATE ATTEMPTING,35924,5
GR4 READ STATE EMERGING,35930,5
GR4 READ STATE PROGRESSING,35936,5
GR4 READ STATE ATTAINING,35942,5
GR4 MATH SCHOOL ATTEMPTING,35948,5
GR4 MATH SCHOOL EMERGING,35954,5
GR4 MATH SCHOOL PROGRESSING,35960,5
GR4 MATH SCHOOL ATTAINING,35966,5
GR4 MATH SUBREGION ATTEMPTING,35972,5
GR4 MATH SUBREGION EMERGING,35978,5
GR4 MATH SUBREGION PROGRESSING,35984,5
GR4 MATH SUBREGION ATTAINING,35990,5
GR4 MATH DISTRICT ATTEMPTING,35996,5
GR4 MATH DISTRICT EMERGING,36002,5
GR4 MATH DISTRICT PROGRESSING,36008,5
GR4 MATH DISTRICT ATTAINING,36014,5
GR4 MATH STATE ATTEMPTING,36020,5
GR4 MATH STATE EMERGING,36026,5
GR4 MATH STATE PROGRESSING,36032,5
GR4 MATH STATE ATTAINING,36038,5
GR4 SCIE SCHOOL ATTEMPTING,36044,5
GR4 SCIE SCHOOL EMERGING,36050,5
GR4 SCIE SCHOOL PROGRESSING,36056,5
GR4 SCIE SCHOOL ATTAINING,36062,5
GR4 SCIE SUBREGION ATTEMPTING,36068,5
GR4 SCIE SUBREGION EMERGING,36074,5
GR4 SCIE SUBREGION PROGRESSING,36080,5
GR4 SCIE SUBREGION ATTAINING,36086,5
GR4 SCIE DISTRICT ATTEMPTING,36092,5
GR4 SCIE DISTRICT EMERGING,36098,5
GR4 SCIE DISTRICT PROGRESSING,36104,5
GR4 SCIE DISTRICT ATTAINING,36110,5
GR4 SCIE STATE ATTEMPTING,36116,5
GR4 SCIE STATE EMERGING,36122,5
GR4 SCIE STATE PROGRESSING,36128,5
GR4 SCIE STATE ATTAINING,36134,5
GR4 READ SCHOOL ATTEMPTING,36140,5
GR4 READ SCHOOL EMERGING,36146,5
GR4 READ SCHOOL PROGRESSING,36152,5
GR4 READ SCHOOL ATTAINING,36158,5
GR4 READ SUBREGION ATTEMPTING,36164,5
GR4 READ SUBREGION EMERGING,36170,5
GR4 READ SUBREGION PROGRESSING,36176,5
GR4 READ SUBREGION ATTAINING,36182,5
GR4 READ DISTRICT ATTEMPTING,36188,5
GR4 READ DISTRICT EMERGING,36194,5
GR4 READ DISTRICT PROGRESSING,36200,5
GR4 READ DISTRICT ATTAINING,36206,5
GR4 READ STATE ATTEMPTING,36212,5
GR4 READ STATE EMERGING,36218,5
GR4 READ STATE PROGRESSING,36224,5
GR4 READ STATE ATTAINING,36230,5
GR4 MATH SCHOOL ATTEMPTING,36236,5
GR4 MATH SCHOOL EMERGING,36242,5
GR4 MATH SCHOOL PROGRESSING,36248,5
GR4 MATH SCHOOL ATTAINING,36254,5
GR4 MATH SUBREGION ATTEMPTING,36260,5
GR4 MATH SUBREGION EMERGING,36266,5
GR4 MATH SUBREGION PROGRESSING,36272,5
GR4 MATH SUBREGION ATTAINING,36278,5
GR4 MATH DISTRICT ATTEMPTING,36284,5
GR4 MATH DISTRICT EMERGING,36290,5
GR4 MATH DISTRICT PROGRESSING,36296,5
GR4 MATH DISTRICT ATTAINING,36302,5
GR4 MATH STATE ATTEMPTING,36308,5
GR4 MATH STATE EMERGING,36314,5
GR4 MATH STATE PROGRESSING,36320,5
GR4 MATH STATE ATTAINING,36326,5
GR4 SCIE SCHOOL ATTEMPTING,36332,5
GR4 SCIE SCHOOL EMERGING,36338,5
GR4 SCIE SCHOOL PROGRESSING,36344,5
GR4 SCIE SCHOOL ATTAINING,36350,5
GR4 SCIE SUBREGION ATTEMPTING,36356,5
GR4 SCIE SUBREGION EMERGING,36362,5
GR4 SCIE SUBREGION PROGRESSING,36368,5
GR4 SCIE SUBREGION ATTAINING,36374,5
GR4 SCIE DISTRICT ATTEMPTING,36380,5
GR4 SCIE DISTRICT EMERGING,36386,5
GR4 SCIE DISTRICT PROGRESSING,36392,5
GR4 SCIE DISTRICT ATTAINING,36398,5
GR4 SCIE STATE ATTEMPTING,36404,5
GR4 SCIE STATE EMERGING,36410,5
GR4 SCIE STATE PROGRESSING,36416,5
GR4 SCIE STATE ATTAINING,36422,5
GR4 READ SCHOOL ATTEMPTING,36428,5
GR4 READ SCHOOL EMERGING,36434,5
GR4 READ SCHOOL PROGRESSING,36440,5
GR4 READ SCHOOL ATTAINING,36446,5
GR4 READ SUBREGION ATTEMPTING,36452,5
GR4 READ SUBREGION EMERGING,36458,5
GR4 READ SUBREGION PROGRESSING,36464,5
GR4 READ SUBREGION ATTAINING,36470,5
GR4 READ DISTRICT ATTEMPTING,36476,5
GR4 READ DISTRICT EMERGING,36482,5
GR4 READ DISTRICT PROGRESSING,36488,5
GR4 READ DISTRICT ATTAINING,36494,5
GR4 READ STATE ATTEMPTING,36500,5
GR4 READ STATE EMERGING,36506,5
GR4 READ STATE PROGRESSING,36512,5
GR4 READ STATE ATTAINING,36518,5
GR4 MATH SCHOOL ATTEMPTING,36524,5
GR4 MATH SCHOOL EMERGING,36530,5
GR4 MATH SCHOOL PROGRESSING,36536,5
GR4 MATH SCHOOL ATTAINING,36542,5
GR4 MATH SUBREGION ATTEMPTING,36548,5
GR4 MATH SUBREGION EMERGING,36554,5
GR4 MATH SUBREGION PROGRESSING,36560,5
GR4 MATH SUBREGION ATTAINING,36566,5
GR4 MATH DISTRICT ATTEMPTING,36572,5
GR4 MATH DISTRICT EMERGING,36578,5
GR4 MATH DISTRICT PROGRESSING,36584,5
GR4 MATH DISTRICT ATTAINING,36590,5
GR4 MATH STATE ATTEMPTING,36596,5
GR4 MATH STATE EMERGING,36602,5
GR4 MATH STATE PROGRESSING,36608,5
GR4 MATH STATE ATTAINING,36614,5
GR4 SCIE SCHOOL ATTEMPTING,36620,5
GR4 SCIE SCHOOL EMERGING,36626,5
GR4 SCIE SCHOOL PROGRESSING,36632,5
GR4 SCIE SCHOOL ATTAINING,36638,5
GR4 SCIE SUBREGION ATTEMPTING,36644,5
GR4 SCIE SUBREGION EMERGING,36650,5
GR4 SCIE SUBREGION PROGRESSING,36656,5
GR4 SCIE SUBREGION ATTAINING,36662,5
GR4 SCIE DISTRICT ATTEMPTING,36668,5
GR4 SCIE DISTRICT EMERGING,36674,5
GR4 SCIE DISTRICT PROGRESSING,36680,5
GR4 SCIE DISTRICT ATTAINING,36686,5
GR4 SCIE STATE ATTEMPTING,36692,5
GR4 SCIE STATE EMERGING,36698,5
GR4 SCIE STATE PROGRESSING,36704,5
GR4 SCIE STATE ATTAINING,36710,5
GR4 READ SCHOOL ATTEMPTING,36716,5
GR4 READ SCHOOL EMERGING,36722,5
GR4 READ SCHOOL PROGRESSING,36728,5
GR4 READ SCHOOL ATTAINING,36734,5
GR4 READ SUBREGION ATTEMPTING,36740,5
GR4 READ SUBREGION EMERGING,36746,5
GR4 READ SUBREGION PROGRESSING,36752,5
GR4 READ SUBREGION ATTAINING,36758,5
GR4 READ DISTRICT ATTEMPTING,36764,5
GR4 READ DISTRICT EMERGING,36770,5
GR4 READ DISTRICT PROGRESSING,36776,5
GR4 READ DISTRICT ATTAINING,36782,5
GR4 READ STATE ATTEMPTING,36788,5
GR4 READ STATE EMERGING,36794,5
GR4 READ STATE PROGRESSING,36800,5
GR4 READ STATE ATTAINING,36806,5
GR4 MATH SCHOOL ATTEMPTING,36812,5
GR4 MATH SCHOOL EMERGING,36818,5
GR4 MATH SCHOOL PROGRESSING,36824,5
GR4 MATH SCHOOL ATTAINING,36830,5
GR4 MATH SUBREGION ATTEMPTING,36836,5
GR4 MATH SUBREGION EMERGING,36842,5
GR4 MATH SUBREGION PROGRESSING,36848,5
GR4 MATH SUBREGION ATTAINING,36854,5
GR4 MATH DISTRICT ATTEMPTING,36860,5
GR4 MATH DISTRICT EMERGING,36866,5
GR4 MATH DISTRICT PROGRESSING,36872,5
GR4 MATH DISTRICT ATTAINING,36878,5
GR4 MATH STATE ATTEMPTING,36884,5
GR4 MATH STATE EMERGING,36890,5
GR4 MATH STATE PROGRESSING,36896,5
GR4 MATH STATE ATTAINING,36902,5
GR4 SCIE SCHOOL ATTEMPTING,36908,5
GR4 SCIE SCHOOL EMERGING,36914,5
GR4 SCIE SCHOOL PROGRESSING,36920,5
GR4 SCIE SCHOOL ATTAINING,36926,5
GR4 SCIE SUBREGION ATTEMPTING,36932,5
GR4 SCIE SUBREGION EMERGING,36938,5
GR4 SCIE SUBREGION PROGRESSING,36944,5
GR4 SCIE SUBREGION ATTAINING,36950,5
GR4 SCIE DISTRICT ATTEMPTING,36956,5
GR4 SCIE DISTRICT EMERGING,36962,5
GR4 SCIE DISTRICT PROGRESSING,36968,5
GR4 SCIE DISTRICT ATTAINING,36974,5
GR4 SCIE STATE ATTEMPTING,36980,5
GR4 SCIE STATE EMERGING,36986,5
GR4 SCIE STATE PROGRESSING,36992,5
GR4 SCIE STATE ATTAINING,36998,5
GR4 READ SCHOOL ATTEMPTING,37004,5
GR4 READ SCHOOL EMERGING,37010,5
GR4 READ SCHOOL PROGRESSING,37016,5
GR4 READ SCHOOL ATTAINING,37022,5
GR4 READ SUBREGION ATTEMPTING,37028,5
GR4 READ SUBREGION EMERGING,37034,5
GR4 READ SUBREGION PROGRESSING,37040,5
GR4 READ SUBREGION ATTAINING,37046,5
GR4 READ DISTRICT ATTEMPTING,37052,5
GR4 READ DISTRICT EMERGING,37058,5
GR4 READ DISTRICT PROGRESSING,37064,5
GR4 READ DISTRICT ATTAINING,37070,5
GR4 READ STATE ATTEMPTING,37076,5
GR4 READ STATE EMERGING,37082,5
GR4 READ STATE PROGRESSING,37088,5
GR4 READ STATE ATTAINING,37094,5
GR4 MATH SCHOOL ATTEMPTING,37100,5
GR4 MATH SCHOOL EMERGING,37106,5
GR4 MATH SCHOOL PROGRESSING,37112,5
GR4 MATH SCHOOL ATTAINING,37118,5
GR4 MATH SUBREGION ATTEMPTING,37124,5
GR4 MATH SUBREGION EMERGING,37130,5
GR4 MATH SUBREGION PROGRESSING,37136,5
GR4 MATH SUBREGION ATTAINING,37142,5
GR4 MATH DISTRICT ATTEMPTING,37148,5
GR4 MATH DISTRICT EMERGING,37154,5
GR4 MATH DISTRICT PROGRESSING,37160,5
GR4 MATH DISTRICT ATTAINING,37166,5
GR4 MATH STATE ATTEMPTING,37172,5
GR4 MATH STATE EMERGING,37178,5
GR4 MATH STATE PROGRESSING,37184,5
GR4 MATH STATE ATTAINING,37190,5
GR4 SCIE SCHOOL ATTEMPTING,37196,5
GR4 SCIE SCHOOL EMERGING,37202,5
GR4 SCIE SCHOOL PROGRESSING,37208,5
GR4 SCIE SCHOOL ATTAINING,37214,5
GR4 SCIE SUBREGION ATTEMPTING,37220,5
GR4 SCIE SUBREGION EMERGING,37226,5
GR4 SCIE SUBREGION PROGRESSING,37232,5
GR4 SCIE SUBREGION ATTAINING,37238,5
GR4 SCIE DISTRICT ATTEMPTING,37244,5
GR4 SCIE DISTRICT EMERGING,37250,5
GR4 SCIE DISTRICT PROGRESSING,37256,5
GR4 SCIE DISTRICT ATTAINING,37262,5
GR4 SCIE STATE ATTEMPTING,37268,5
GR4 SCIE STATE EMERGING,37274,5
GR4 SCIE STATE PROGRESSING,37280,5
GR4 SCIE STATE ATTAINING,37286,5
GR4 READ SCHOOL ATTEMPTING,37292,5
GR4 READ SCHOOL EMERGING,37298,5
GR4 READ SCHOOL PROGRESSING,37304,5
GR4 READ SCHOOL ATTAINING,37310,5
GR4 READ SUBREGION ATTEMPTING,37316,5
GR4 READ SUBREGION EMERGING,37322,5
GR4 READ SUBREGION PROGRESSING,37328,5
GR4 READ SUBREGION ATTAINING,37334,5
GR4 READ DISTRICT ATTEMPTING,37340,5
GR4 READ DISTRICT EMERGING,37346,5
GR4 READ DISTRICT PROGRESSING,37352,5
GR4 READ DISTRICT ATTAINING,37358,5
GR4 READ STATE ATTEMPTING,37364,5
GR4 READ STATE EMERGING,37370,5
GR4 READ STATE PROGRESSING,37376,5
GR4 READ STATE ATTAINING,37382,5
GR4 MATH SCHOOL ATTEMPTING,37388,5
GR4 MATH SCHOOL EMERGING,37394,5
GR4 MATH SCHOOL PROGRESSING,37400,5
GR4 MATH SCHOOL ATTAINING,37406,5
GR4 MATH SUBREGION ATTEMPTING,37412,5
GR4 MATH SUBREGION EMERGING,37418,5
GR4 MATH SUBREGION PROGRESSING,37424,5
GR4 MATH SUBREGION ATTAINING,37430,5
GR4 MATH DISTRICT ATTEMPTING,37436,5
GR4 MATH DISTRICT EMERGING,37442,5
GR4 MATH DISTRICT PROGRESSING,37448,5
GR4 MATH DISTRICT ATTAINING,37454,5
GR4 MATH STATE ATTEMPTING,37460,5
GR4 MATH STATE EMERGING,37466,5
GR4 MATH STATE PROGRESSING,37472,5
GR4 MATH STATE ATTAINING,37478,5
GR4 SCIE SCHOOL ATTEMPTING,37484,5
GR4 SCIE SCHOOL EMERGING,37490,5
GR4 SCIE SCHOOL PROGRESSING,37496,5
GR4 SCIE SCHOOL ATTAINING,37502,5
GR4 SCIE SUBREGION ATTEMPTING,37508,5
GR4 SCIE SUBREGION EMERGING,37514,5
GR4 SCIE SUBREGION PROGRESSING,37520,5
GR4 SCIE SUBREGION ATTAINING,37526,5
GR4 SCIE DISTRICT ATTEMPTING,37532,5
GR4 SCIE DISTRICT EMERGING,37538,5
GR4 SCIE DISTRICT PROGRESSING,37544,5
GR4 SCIE DISTRICT ATTAINING,37550,5
GR4 SCIE STATE ATTEMPTING,37556,5
GR4 SCIE STATE EMERGING,37562,5
GR4 SCIE STATE PROGRESSING,37568,5
GR4 SCIE STATE ATTAINING,37574,5
GR4 READ SCHOOL ATTEMPTING,37580,5
GR4 READ SCHOOL EMERGING,37586,5
GR4 READ SCHOOL PROGRESSING,37592,5
GR4 READ SCHOOL ATTAINING,37598,5
GR4 READ SUBREGION ATTEMPTING,37604,5
GR4 READ SUBREGION EMERGING,37610,5
GR4 READ SUBREGION PROGRESSING,37616,5
GR4 READ SUBREGION ATTAINING,37622,5
GR4 READ DISTRICT ATTEMPTING,37628,5
GR4 READ DISTRICT EMERGING,37634,5
GR4 READ DISTRICT PROGRESSING,37640,5
GR4 READ DISTRICT ATTAINING,37646,5
GR4 READ STATE ATTEMPTING,37652,5
GR4 READ STATE EMERGING,37658,5
GR4 READ STATE PROGRESSING,37664,5
GR4 READ STATE ATTAINING,37670,5
GR4 MATH SCHOOL ATTEMPTING,37676,5
GR4 MATH SCHOOL EMERGING,37682,5
GR4 MATH SCHOOL PROGRESSING,37688,5
GR4 MATH SCHOOL ATTAINING,37694,5
GR4 MATH SUBREGION ATTEMPTING,37700,5
GR4 MATH SUBREGION EMERGING,37706,5
GR4 MATH SUBREGION PROGRESSING,37712,5
GR4 MATH SUBREGION ATTAINING,37718,5
GR4 MATH DISTRICT ATTEMPTING,37724,5
GR4 MATH DISTRICT EMERGING,37730,5
GR4 MATH DISTRICT PROGRESSING,37736,5
GR4 MATH DISTRICT ATTAINING,37742,5
GR4 MATH STATE ATTEMPTING,37748,5
GR4 MATH STATE EMERGING,37754,5
GR4 MATH STATE PROGRESSING,37760,5
GR4 MATH STATE ATTAINING,37766,5
GR4 SCIE SCHOOL ATTEMPTING,37772,5
GR4 SCIE SCHOOL EMERGING,37778,5
GR4 SCIE SCHOOL PROGRESSING,37784,5
GR4 SCIE SCHOOL ATTAINING,37790,5
GR4 SCIE SUBREGION ATTEMPTING,37796,5
GR4 SCIE SUBREGION EMERGING,37802,5
GR4 SCIE SUBREGION PROGRESSING,37808,5
GR4 SCIE SUBREGION ATTAINING,37814,5
GR4 SCIE DISTRICT ATTEMPTING,37820,5
GR4 SCIE DISTRICT EMERGING,37826,5
GR4 SCIE DISTRICT PROGRESSING,37832,5
GR4 SCIE DISTRICT ATTAINING,37838,5
GR4 SCIE STATE ATTEMPTING,37844,5
GR4 SCIE STATE EMERGING,37850,5
GR4 SCIE STATE PROGRESSING,37856,5
GR4 SCIE STATE ATTAINING,37862,5
GR4 READ SCHOOL ATTEMPTING,37868,5
GR4 READ SCHOOL EMERGING,37874,5
GR4 READ SCHOOL PROGRESSING,37880,5
GR4 READ SCHOOL ATTAINING,37886,5
GR4 READ SUBREGION ATTEMPTING,37892,5
GR4 READ SUBREGION EMERGING,37898,5
GR4 READ SUBREGION PROGRESSING,37904,5
GR4 READ SUBREGION ATTAINING,37910,5
GR4 READ DISTRICT ATTEMPTING,37916,5
GR4 READ DISTRICT EMERGING,37922,5
GR4 READ DISTRICT PROGRESSING,37928,5
GR4 READ DISTRICT ATTAINING,37934,5
GR4 READ STATE ATTEMPTING,37940,5
GR4 READ STATE EMERGING,37946,5
GR4 READ STATE PROGRESSING,37952,5
GR4 READ STATE ATTAINING,37958,5
GR4 MATH SCHOOL ATTEMPTING,37964,5
GR4 MATH SCHOOL EMERGING,37970,5
GR4 MATH SCHOOL PROGRESSING,37976,5
GR4 MATH SCHOOL ATTAINING,37982,5
GR4 MATH SUBREGION ATTEMPTING,37988,5
GR4 MATH SUBREGION EMERGING,37994,5
GR4 MATH SUBREGION PROGRESSING,38000,5
GR4 MATH SUBREGION ATTAINING,38006,5
GR4 MATH DISTRICT ATTEMPTING,38012,5
GR4 MATH DISTRICT EMERGING,38018,5
GR4 MATH DISTRICT PROGRESSING,38024,5
GR4 MATH DISTRICT ATTAINING,38030,5
GR4 MATH STATE ATTEMPTING,38036,5
GR4 MATH STATE EMERGING,38042,5
GR4 MATH STATE PROGRESSING,38048,5
GR4 MATH STATE ATTAINING,38054,5
GR4 SCIE SCHOOL ATTEMPTING,38060,5
GR4 SCIE SCHOOL EMERGING,38066,5
GR4 SCIE SCHOOL PROGRESSING,38072,5
GR4 SCIE SCHOOL ATTAINING,38078,5
GR4 SCIE SUBREGION ATTEMPTING,38084,5
GR4 SCIE SUBREGION EMERGING,38090,5
GR4 SCIE SUBREGION PROGRESSING,38096,5
GR4 SCIE SUBREGION ATTAINING,38102,5
GR4 SCIE DISTRICT ATTEMPTING,38108,5
GR4 SCIE DISTRICT EMERGING,38114,5
GR4 SCIE DISTRICT PROGRESSING,38120,5
GR4 SCIE DISTRICT ATTAINING,38126,5
GR4 SCIE STATE ATTEMPTING,38132,5
GR4 SCIE STATE EMERGING,38138,5
GR4 SCIE STATE PROGRESSING,38144,5
GR4 SCIE STATE ATTAINING,38150,5
GR4 READ SCHOOL ATTEMPTING,38156,5
GR4 READ SCHOOL EMERGING,38162,5
GR4 READ SCHOOL PROGRESSING,38168,5
GR4 READ SCHOOL ATTAINING,38174,5
GR4 READ SUBREGION ATTEMPTING,38180,5
GR4 READ SUBREGION EMERGING,38186,5
GR4 READ SUBREGION PROGRESSING,38192,5
GR4 READ SUBREGION ATTAINING,38198,5
GR4 READ DISTRICT ATTEMPTING,38204,5
GR4 READ DISTRICT EMERGING,38210,5
GR4 READ DISTRICT PROGRESSING,38216,5
GR4 READ DISTRICT ATTAINING,38222,5
GR4 READ STATE ATTEMPTING,38228,5
GR4 READ STATE EMERGING,38234,5
GR4 READ STATE PROGRESSING,38240,5
GR4 READ STATE ATTAINING,38246,5
GR4 MATH SCHOOL ATTEMPTING,38252,5
GR4 MATH SCHOOL EMERGING,38258,5
GR4 MATH SCHOOL PROGRESSING,38264,5
GR4 MATH SCHOOL ATTAINING,38270,5
GR4 MATH SUBREGION ATTEMPTING,38276,5
GR4 MATH SUBREGION EMERGING,38282,5
GR4 MATH SUBREGION PROGRESSING,38288,5
GR4 MATH SUBREGION ATTAINING,38294,5
GR4 MATH DISTRICT ATTEMPTING,38300,5
GR4 MATH DISTRICT EMERGING,38306,5
GR4 MATH DISTRICT PROGRESSING,38312,5
GR4 MATH DISTRICT ATTAINING,38318,5
GR4 MATH STATE ATTEMPTING,38324,5
GR4 MATH STATE EMERGING,38330,5
GR4 MATH STATE PROGRESSING,38336,5
GR4 MATH STATE ATTAINING,38342,5
GR4 SCIE SCHOOL ATTEMPTING,38348,5
GR4 SCIE SCHOOL EMERGING,38354,5
GR4 SCIE SCHOOL PROGRESSING,38360,5
GR4 SCIE SCHOOL ATTAINING,38366,5
GR4 SCIE SUBREGION ATTEMPTING,38372,5
GR4 SCIE SUBREGION EMERGING,38378,5
GR4 SCIE SUBREGION PROGRESSING,38384,5
GR4 SCIE SUBREGION ATTAINING,38390,5
GR4 SCIE DISTRICT ATTEMPTING,38396,5
GR4 SCIE DISTRICT EMERGING,38402,5
GR4 SCIE DISTRICT PROGRESSING,38408,5
GR4 SCIE DISTRICT ATTAINING,38414,5
GR4 SCIE STATE ATTEMPTING,38420,5
GR4 SCIE STATE EMERGING,38426,5
